"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-08-30 21:50:13",1756590613471,"smart-business-docs-ai-dev.vercel.app/en/admin/feedback","GET","",200,"x2sl2-1756590613250-52d611595517","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/admin/feedback","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",50,"iad1",145,2048,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB8YZTQ5HK5QADBB50RH9","n1IUAemLyIDw",1
"2025-08-30 21:50:13",1756590613455,"smart-business-docs-ai-dev.vercel.app/en/admin/activity","GET","",200,"6txjq-1756590613451-3fef6519f635","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","edge-middleware","/src/middleware","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",-1,"fra1",-1,-1,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB8YF6409H196P7N22VD2","wJG3gZf7Bk0a",-1
"2025-08-30 21:50:13",1756590613410,"smart-business-docs-ai-dev.vercel.app/en/admin/analytics","GET","",200,"lm42l-1756590612925-db8649b98211","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/admin/analytics","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",55,"iad1",150,2048,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB8X259QDPN4R67DD4Q5K","XjA6ofu4Jm7p",1
"2025-08-30 21:50:13",1756590613356,"smart-business-docs-ai-dev.vercel.app/en/admin/revenue","GET","",200,"lm42l-1756590613350-43ca0230ef55","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","edge-middleware","/src/middleware","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",-1,"fra1",-1,-1,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB8VCAYGVDZY43JVN5TY7","wJG3gZf7Bk0a",-1
"2025-08-30 21:50:13",1756590613315,"smart-business-docs-ai-dev.vercel.app/en/admin/content","GET","",200,"6txjq-1756590613124-efacece3d6fc","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/admin/content","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",16,"iad1",147,2048,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB8T3AFJSWENT13TKNHJ7","XjA6ofu4Jm7p",1
"2025-08-30 21:50:13",1756590613255,"smart-business-docs-ai-dev.vercel.app/en/admin/feedback","GET","",200,"x2sl2-1756590613250-52d611595517","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","edge-middleware","/src/middleware","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",-1,"fra1",-1,-1,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB8R71DHDB51F8WN0T29Y","wJG3gZf7Bk0a",-1
"2025-08-30 21:50:13",1756590613147,"smart-business-docs-ai-dev.vercel.app/en/admin/subscriptions","GET","",200,"x2sl2-1756590612925-809550c04d5c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/admin/subscriptions","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",26,"iad1",147,2048,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB8MWWTVZXQSB7WZA6120","XjA6ofu4Jm7p",1
"2025-08-30 21:50:13",1756590613127,"smart-business-docs-ai-dev.vercel.app/en/admin/content","GET","",200,"6txjq-1756590613124-efacece3d6fc","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","edge-middleware","/src/middleware","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",-1,"fra1",-1,-1,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB8M7K4XF66VNTWAJ46RT","wJG3gZf7Bk0a",-1
"2025-08-30 21:50:13",1756590613050,"smart-business-docs-ai-dev.vercel.app/en/admin/users","GET","",200,"sfpzj-1756590612834-02d8ca4459fa","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/admin/users","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",33,"iad1",146,2048,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB8HTYX2D5X36QJTWSY9J","XjA6ofu4Jm7p",1
"2025-08-30 21:50:13",1756590613037,"smart-business-docs-ai-dev.vercel.app/ar/admin","GET","",200,"6txjq-1756590612834-d0d53e3e845c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/admin","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",19,"iad1",145,2048,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB8HDR2RDSATZN11ZW7CS","n1IUAemLyIDw",1
"2025-08-30 21:50:12",1756590612933,"smart-business-docs-ai-dev.vercel.app/en/admin/analytics","GET","",200,"lm42l-1756590612925-db8649b98211","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","edge-middleware","/src/middleware","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",-1,"fra1",-1,-1,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB8E5K947M2P237NA4BG0","wJG3gZf7Bk0a",-1
"2025-08-30 21:50:12",1756590612929,"smart-business-docs-ai-dev.vercel.app/en/admin/subscriptions","GET","",200,"x2sl2-1756590612925-809550c04d5c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","edge-middleware","/src/middleware","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",-1,"fra1",-1,-1,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB8E1M788P97DX27P44VZ","SqA1uAkPYwcY",-1
"2025-08-30 21:50:12",1756590612926,"smart-business-docs-ai-dev.vercel.app/en/contact","GET","",200,"j5jm4-1756590612827-9ef50d67a663","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/contact","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",9,"iad1",144,2048,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB8DZ8SBANSYBPKP55Y9F","n1IUAemLyIDw",1
"2025-08-30 21:50:12",1756590612852,"smart-business-docs-ai-dev.vercel.app/en/contact","GET","",200,"j5jm4-1756590612827-9ef50d67a663","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","edge-middleware","/src/middleware","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",-1,"fra1",-1,-1,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB8BN3MVJVPY3WNBHAHD7","SqA1uAkPYwcY",-1
"2025-08-30 21:50:12",1756590612850,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"nx2ww-1756590612576-bad85f2b84f8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",-1,"iad1",-1,-1,"[AuthVerify] Admin access granted for: admin@smartdocs.ai Role: super_admin IsFallback: true","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB8AF9Q119HC9FTZACRNP","",-1
"2025-08-30 21:50:12",1756590612850,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"nx2ww-1756590612576-bad85f2b84f8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",-1,"iad1",-1,-1,"[AuthVerify] JWT decoded successfully: {
  email: 'admin@smartdocs.ai',
  role: 'super_admin',
  isFallbackUser: true
}","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB8AF9Q119HC9FTZACRNP","",-1
"2025-08-30 21:50:12",1756590612850,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"nx2ww-1756590612576-bad85f2b84f8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",-1,"iad1",-1,-1,"[AuthVerify] Found session token with name: next-auth.session-token","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB8AF9Q119HC9FTZACRNP","",-1
"2025-08-30 21:50:12",1756590612839,"smart-business-docs-ai-dev.vercel.app/en/admin/users","GET","",200,"sfpzj-1756590612834-02d8ca4459fa","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","edge-middleware","/src/middleware","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",-1,"fra1",-1,-1,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB8B74T98G3JWW9BMB9D0","wsyj1MTnzbu9",-1
"2025-08-30 21:50:12",1756590612838,"smart-business-docs-ai-dev.vercel.app/ar/admin","GET","",200,"6txjq-1756590612834-d0d53e3e845c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","edge-middleware","/src/middleware","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",-1,"fra1",-1,-1,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB8B66P81Q0HS91DRTHME","wJG3gZf7Bk0a",-1
"2025-08-30 21:50:12",1756590612815,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",200,"nx2ww-1756590612576-bad85f2b84f8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",5057,"iad1",139,2048,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB8AF9Q119HC9FTZACRNP","oXT2xIMi3lhi",1
"2025-08-30 21:50:12",1756590612655,"smart-business-docs-ai-dev.vercel.app/en/documents","GET","",200,"x2sl2-1756590612528-3eb681a73610","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/documents","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",16,"iad1",144,2048,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB85FGP2TC9MBMCZ1D53D","n1IUAemLyIDw",1
"2025-08-30 21:50:12",1756590612653,"smart-business-docs-ai-dev.vercel.app/en/pricing","GET","",200,"6txjq-1756590612528-e1f3af744099","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/pricing","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",10,"iad1",146,2048,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB85E0JG0W66FR03ZYPQ1","XjA6ofu4Jm7p",1
"2025-08-30 21:50:12",1756590612628,"smart-business-docs-ai-dev.vercel.app/en/dashboard","GET","",200,"qpqbn-1756590612528-b6469c901feb","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",11,"iad1",146,2048,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB84M3Q8VBXTDEKPDVB0Q","XjA6ofu4Jm7p",1
"2025-08-30 21:50:12",1756590612610,"smart-business-docs-ai-dev.vercel.app/en/feedback","GET","",200,"8xsnd-1756590612528-b6cdfc4142fe","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/feedback","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",32,"iad1",143,2048,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB843SFJD38VXXAJA62BB","n1IUAemLyIDw",1
"2025-08-30 21:50:12",1756590612603,"smart-business-docs-ai-dev.vercel.app/en","GET","",200,"ghqcf-1756590612522-d8bdf3a25202","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",13,"iad1",146,2048,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB83VQK6YF3VZAMX8NA71","XjA6ofu4Jm7p",1
"2025-08-30 21:50:12",1756590612583,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",200,"nx2ww-1756590612576-bad85f2b84f8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","edge-middleware","/src/middleware","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",-1,"fra1",-1,-1,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB837PT44TJ6SRKTVKDMN","wsyj1MTnzbu9",-1
"2025-08-30 21:50:12",1756590612566,"smart-business-docs-ai-dev.vercel.app/api/auth/session","GET","",-1,"j8l4t-1756590612489-1ef23911d6b4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/auth/[...nextauth]","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",-1,"iad1",-1,-1,"[Auth] Session created for fallback user: admin@smartdocs.ai","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB821A50PFMHQ16RS0C56","",-1
"2025-08-30 21:50:12",1756590612545,"smart-business-docs-ai-dev.vercel.app/api/auth/session","GET","",200,"j8l4t-1756590612489-1ef23911d6b4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/auth/[...nextauth]","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",13,"iad1",138,2048,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB821A50PFMHQ16RS0C56","oXT2xIMi3lhi",1
"2025-08-30 21:50:12",1756590612536,"smart-business-docs-ai-dev.vercel.app/en/pricing","GET","",200,"6txjq-1756590612528-e1f3af744099","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","edge-middleware","/src/middleware","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_FgFpXQG1S8BUB5N2nKQPoDmYEsGV",-1,"fra1",-1,-1,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3YFB81RCBDZSPCAN5HHVJB9","SqA1uAkPYwcY",-1
